Order_ID,Product_Sub_Category,Quantity,Price,Discount,Revenue
ORD_00103953,Bedding,1,640.93,0.19,519.1533
ORD_00101385,Gardening Tools,1,234.27,0.1,210.843
ORD_00103340,Gaming Consoles,3,504.72,0.0,1514.16
ORD_00100920,Cycling,1,230.24,0.0,230.24
ORD_00104449,Fiction,1,57.05,0.0,57.05
ORD_00100033,Fiction,1,49.71,0.0,49.71
ORD_00103956,Skincare,2,16.9,0.06,31.772
ORD_00101674,Shoes,1,83.83,0.0,83.83
ORD_00103096,Jeans,3,282.18,0.0,846.54
ORD_00103122,Skincare,3,94.94,0.0,284.82
ORD_00102488,Furniture,1,180.66,0.11,160.7874
ORD_00100494,Winter Sports,1,414.07,0.0,414.07
ORD_00100362,Non-Fiction,2,51.78,0.0,103.56
ORD_00104062,Non-Fiction,1,8.01,0.16,6.7284
ORD_00102464,Womens Dresses,3,276.97,0.0,830.91
ORD_00104882,Non-Fiction,5,19.16,0.0,95.8
ORD_00102371,Children Books,1,59.71,0.0,59.71
ORD_00102907,Hair Care,1,17.93,0.17,14.8819
ORD_00100706,Winter Sports,1,52.12,0.0,52.12
ORD_00102060,Laptops,1,1074.67,0.0,1074.67
ORD_00103268,Shoes,3,268.16,0.0,804.48
ORD_00102034,Hair Care,3,128.56,0.07,358.6824
ORD_00100656,Fiction,2,50.5,0.14,86.86
ORD_00101712,Personal Care,4,96.73,0.0,386.92
ORD_00103503,Personal Care,2,10.03,0.0,20.06
ORD_00104802,Winter Sports,3,392.62,0.11,1048.2954
ORD_00104064,Winter Sports,4,135.96,0.28,391.5648
ORD_00101022,Headphones,4,1459.49,0.0,5837.96
ORD_00104752,Cycling,1,245.25,0.23,188.8425
ORD_00104765,Team Sports,1,468.37,0.0,468.37
ORD_00100931,Makeup,1,86.3,0.0,86.3
ORD_00102978,Fitness Equipment,1,200.14,0.0,200.14
ORD_00103841,Storage,2,396.29,0.41,467.6222
ORD_00103314,Laptops,2,1414.08,0.09,2573.6256
ORD_00102120,Jeans,3,127.84,0.08,352.8384
ORD_00101651,Kitchen Appliances,2,270.51,0.0,541.02
ORD_00101463,Storage,4,788.19,0.0,3152.76
ORD_00101648,Magazines,2,11.85,0.16,19.908
ORD_00100842,Educational,1,52.82,0.15,44.897
ORD_00101995,Outdoor Gear,1,125.28,0.0,125.28
ORD_00104573,Makeup,1,67.0,0.1,60.3
ORD_00103019,Storage,1,695.94,0.0,695.94
ORD_00104899,Beauty Tools,2,140.25,0.0,280.5
ORD_00102770,Fragrances,1,100.94,0.0,100.94
ORD_00101748,Bedding,4,711.15,0.0,2844.6
ORD_00104284,Gardening Tools,2,234.04,0.47,248.0824
ORD_00104517,Accessories,2,220.07,0.0,440.14
ORD_00104134,Skincare,2,107.44,0.0,214.88
ORD_00101479,Mens Shirts,1,245.02,0.0,245.02
ORD_00102389,Gardening Tools,1,202.18,0.12,177.9184
ORD_00101182,Children Books,2,10.27,0.0,20.54
ORD_00100145,Children Books,1,9.94,0.32,6.7592
ORD_00100717,Jeans,1,23.54,0.09,21.4214
ORD_00104131,Home Decor,3,37.15,0.41,65.7555
ORD_00100302,Furniture,1,379.41,0.39,231.4401
ORD_00102565,Furniture,2,421.5,0.06,792.42
ORD_00103174,Personal Care,2,109.36,0.0,218.72
ORD_00100369,Beauty Tools,2,62.77,0.0,125.54
ORD_00100906,Smartphones,1,90.84,0.0,90.84
ORD_00100137,Team Sports,2,263.22,0.46,284.2776
ORD_00104820,Non-Fiction,2,34.05,0.0,68.1
ORD_00104613,Comics,2,54.3,0.0,108.6
ORD_00103602,Smart Watches,6,407.98,0.0,2447.88
ORD_00102806,Hair Care,4,44.25,0.0,177.0
ORD_00101680,Magazines,3,22.14,0.0,66.42
ORD_00102879,Magazines,2,24.14,0.34,31.8648
ORD_00100404,Comics,2,13.89,0.06,26.1132
ORD_00100374,Educational,5,40.46,0.36,129.472
ORD_00100334,Children Books,1,22.82,0.06,21.4508
ORD_00104781,Jeans,3,167.2,0.4,300.96
ORD_00104962,Winter Sports,2,68.63,0.0,137.26
ORD_00104560,Tablets,5,962.31,0.0,4811.55
ORD_00100618,Fiction,4,32.61,0.0,130.44
ORD_00102906,Sportswear,4,95.22,0.0,380.88
ORD_00104473,Comics,3,56.4,0.0,169.2
ORD_00102032,Jeans,4,44.31,0.34,116.9784
ORD_00104256,Outdoor Gear,3,351.81,0.13,918.2241
ORD_00101865,Cycling,1,484.84,0.08,446.0528
ORD_00101978,Mens Shirts,5,134.59,0.0,672.95
ORD_00101566,Water Sports,6,283.52,0.06,1599.0528
ORD_00101222,Headphones,2,639.55,0.15,1087.235
ORD_00103164,Smart Watches,2,152.78,0.0,305.56
ORD_00102001,Team Sports,3,98.1,0.1,264.87
ORD_00104384,Makeup,1,33.82,0.4,20.292
ORD_00101495,Gardening Tools,1,644.0,0.0,644.0
ORD_00100415,Sportswear,1,143.95,0.46,77.733
ORD_00104864,Comics,1,14.53,0.0,14.53
ORD_00103157,Bedding,1,748.06,0.0,748.06
ORD_00103132,Shoes,4,157.75,0.0,631.0
ORD_00102878,Magazines,2,30.37,0.13,52.8438
ORD_00100695,Gardening Tools,1,77.33,0.0,77.33
ORD_00101185,Smart Watches,3,1698.93,0.0,5096.79
ORD_00101740,Fiction,1,37.78,0.0,37.78
ORD_00103115,Educational,2,55.39,0.14,95.2708
ORD_00102694,Home Decor,2,693.48,0.17,1151.1768
ORD_00102954,Mens Shirts,1,61.9,0.0,61.9
ORD_00100027,Smart Watches,2,1847.65,0.0,3695.3
ORD_00102414,Fiction,1,34.17,0.0,34.17
ORD_00103804,Comics,1,18.98,0.0,18.98
ORD_00104337,Jeans,1,107.77,0.0,107.77
ORD_00102256,Smart Watches,1,1270.08,0.19,1028.7648
ORD_00103627,Mens Shirts,1,172.42,0.26,127.5908
ORD_00101758,Gaming Consoles,1,801.92,0.0,801.92
ORD_00101272,Personal Care,1,78.27,0.17,64.9641
ORD_00102329,Fragrances,1,110.85,0.0,110.85
ORD_00102014,Tablets,3,752.93,0.0,2258.79
ORD_00103704,Tablets,1,1214.38,0.0,1214.38
ORD_00103468,Accessories,1,233.4,0.15,198.39
ORD_00101137,Hair Care,6,94.09,0.36,361.3056
ORD_00104479,Children Books,2,52.36,0.48,54.4544
ORD_00103846,Mens Shirts,1,184.0,0.0,184.0
ORD_00100958,Non-Fiction,5,38.84,0.0,194.2
ORD_00103046,Sportswear,1,175.67,0.11,156.3463
ORD_00104570,Children Books,2,18.32,0.0,36.64
ORD_00102447,Magazines,1,12.19,0.0,12.19
ORD_00101134,Shoes,1,161.02,0.0,161.02
ORD_00104094,Hair Care,2,61.07,0.0,122.14
ORD_00102360,Gardening Tools,1,62.69,0.0,62.69
ORD_00103858,Fragrances,1,139.12,0.0,139.12
ORD_00100785,Gaming Consoles,2,377.63,0.0,755.26
ORD_00102958,Personal Care,8,103.3,0.0,826.4
ORD_00104737,Tablets,5,1639.6,0.0,8198.0
ORD_00104664,Outdoor Gear,1,409.6,0.0,409.6
ORD_00104330,Educational,2,29.43,0.0,58.86
ORD_00100613,Skincare,1,48.39,0.19,39.1959
ORD_00100891,Hair Care,2,99.21,0.1,178.578
ORD_00104300,Tablets,2,1442.6,0.0,2885.2
ORD_00103876,Non-Fiction,1,30.12,0.0,30.12
ORD_00103696,Gardening Tools,4,438.53,0.0,1754.12
ORD_00102321,Furniture,4,122.72,0.2,392.704
ORD_00103917,Jeans,1,144.86,0.0,144.86
ORD_00100535,Non-Fiction,1,20.15,0.46,10.881
ORD_00101830,Smartphones,2,1027.49,0.0,2054.98
ORD_00101120,Headphones,3,117.61,0.0,352.83
ORD_00103922,Personal Care,4,96.04,0.14,330.3776
ORD_00104642,Educational,4,46.08,0.0,184.32
ORD_00104293,Storage,4,614.98,0.0,2459.92
ORD_00101711,Shoes,3,26.1,0.33,52.461
ORD_00102207,Sportswear,2,154.55,0.0,309.1
ORD_00104139,Shoes,1,22.54,0.0,22.54
ORD_00101324,Jeans,2,145.44,0.0,290.88
ORD_00104332,Beauty Tools,2,88.24,0.0,176.48
ORD_00102956,Water Sports,3,223.99,0.0,671.97
ORD_00101754,Mens Shirts,4,32.78,0.0,131.12
ORD_00103189,Mens Shirts,7,268.6,0.0,1880.2
ORD_00103888,Fitness Equipment,1,406.57,0.32,276.4676
ORD_00103798,Non-Fiction,1,8.61,0.12,7.5768
ORD_00103613,Sportswear,4,46.36,0.49,94.5744
ORD_00101864,Shoes,1,184.64,0.0,184.64
ORD_00103442,Smartphones,6,1866.88,0.0,11201.28
ORD_00103313,Gaming Consoles,4,1401.11,0.0,5604.44
ORD_00100561,Outdoor Gear,4,409.52,0.0,1638.08
ORD_00102429,Gardening Tools,5,712.23,0.28,2564.028
ORD_00103585,Kitchen Appliances,2,711.73,0.0,1423.46
ORD_00101991,Gaming Consoles,1,490.85,0.09,446.6735
ORD_00104228,Tablets,2,794.86,0.0,1589.72
ORD_00103422,Water Sports,5,116.97,0.0,584.85
ORD_00102353,Shoes,3,70.78,0.0,212.34
ORD_00102372,Gaming Consoles,1,154.97,0.15,131.7245
ORD_00101517,Gaming Consoles,1,588.82,0.0,588.82
ORD_00102546,Outdoor Gear,4,81.04,0.0,324.16
ORD_00102555,Beauty Tools,7,131.11,0.0,917.77
ORD_00100105,Beauty Tools,2,106.87,0.0,213.74
ORD_00104336,Non-Fiction,2,19.14,0.0,38.28
ORD_00104414,Team Sports,1,149.5,0.0,149.5
ORD_00104715,Jeans,4,68.83,0.0,275.32
ORD_00103459,Magazines,2,29.42,0.0,58.84
ORD_00102533,Shoes,2,110.85,0.0,221.7
ORD_00103057,Fitness Equipment,1,358.64,0.0,358.64
ORD_00100526,Jeans,6,242.65,0.32,990.012
ORD_00103249,Educational,1,48.58,0.0,48.58
ORD_00103200,Fiction,3,53.89,0.0,161.67
ORD_00104421,Furniture,1,703.51,0.31,485.4219
ORD_00103192,Mens Shirts,2,194.12,0.08,357.1808
ORD_00102337,Sportswear,2,267.62,0.11,476.3636
ORD_00103379,Mens Shirts,10,96.75,0.09,880.425
ORD_00104849,Bedding,2,651.05,0.0,1302.1
ORD_00101219,Gaming Consoles,2,350.58,0.0,701.16
ORD_00100219,Kitchen Appliances,3,83.45,0.0,250.35
ORD_00104895,Laptops,1,1058.93,0.43,603.5901
ORD_00103550,Tablets,1,442.73,0.0,442.73
ORD_00104433,Beauty Tools,2,89.18,0.0,178.36
ORD_00104426,Laptops,1,1395.15,0.0,1395.15
ORD_00103959,Sportswear,1,132.12,0.0,132.12
ORD_00102144,Skincare,1,122.42,0.0,122.42
ORD_00103951,Water Sports,1,406.49,0.0,406.49
ORD_00101159,Mens Shirts,2,132.14,0.0,264.28
ORD_00103774,Smartphones,4,1422.68,0.0,5690.72
ORD_00103476,Fragrances,2,10.99,0.08,20.2216
ORD_00101080,Fiction,3,40.29,0.0,120.87
ORD_00101153,Non-Fiction,1,40.09,0.0,40.09
ORD_00103251,Hair Care,2,11.4,0.11,20.292
ORD_00100183,Smart Watches,7,1815.43,0.0,12708.01
ORD_00103915,Storage,1,342.5,0.11,304.825
ORD_00102507,Personal Care,1,39.64,0.0,39.64
ORD_00103221,Sportswear,3,24.26,0.0,72.78
ORD_00101496,Jeans,2,128.02,0.0,256.04
ORD_00102988,Gaming Consoles,1,342.32,0.0,342.32
ORD_00102993,Tablets,2,1867.92,0.0,3735.84
ORD_00103824,Laptops,1,1204.03,0.07,1119.7479
ORD_00100520,Gaming Consoles,2,1591.91,0.0,3183.82
ORD_00104220,Fitness Equipment,1,123.25,0.0,123.25
ORD_00101037,Smart Watches,4,1747.63,0.09,6361.3732
ORD_00100943,Home Decor,1,212.41,0.09,193.2931
ORD_00100175,Children Books,2,52.54,0.47,55.6924
ORD_00104923,Non-Fiction,4,27.12,0.25,81.36
ORD_00103734,Fragrances,2,56.78,0.0,113.56
ORD_00104591,Winter Sports,1,346.17,0.0,346.17
ORD_00103103,Smart Watches,1,707.56,0.31,488.2164
ORD_00101095,Makeup,1,137.01,0.0,137.01
ORD_00100214,Hair Care,1,26.39,0.0,26.39
ORD_00104913,Kitchen Appliances,2,438.57,0.0,877.14
ORD_00100315,Home Decor,3,718.26,0.0,2154.78
ORD_00102025,Storage,6,557.49,0.0,3344.94
ORD_00102231,Educational,10,15.03,0.31,103.707
ORD_00104396,Gaming Consoles,1,1447.43,0.34,955.3038
ORD_00101108,Sportswear,4,95.23,0.0,380.92
ORD_00102969,Storage,1,239.4,0.0,239.4
ORD_00100375,Storage,1,753.07,0.16,632.5788
ORD_00104956,Magazines,1,39.53,0.0,39.53
ORD_00101240,Team Sports,1,441.62,0.0,441.62
ORD_00103376,Educational,1,12.5,0.0,12.5
ORD_00102088,Tablets,2,1634.32,0.0,3268.64
ORD_00100581,Womens Dresses,1,226.9,0.0,226.9
ORD_00101582,Skincare,1,78.75,0.19,63.7875
ORD_00100745,Team Sports,1,202.29,0.06,190.1526
ORD_00101141,Gaming Consoles,2,139.02,0.0,278.04
ORD_00103083,Children Books,2,59.3,0.09,107.926
ORD_00103577,Smartphones,1,1654.38,0.0,1654.38
ORD_00104069,Children Books,2,22.97,0.35,29.861
ORD_00104661,Furniture,2,354.41,0.44,396.9392
ORD_00102949,Bedding,6,435.78,0.36,1673.3952
ORD_00101093,Shoes,4,233.33,0.0,933.32
ORD_00104180,Children Books,4,14.9,0.0,59.6
ORD_00100086,Tablets,2,491.67,0.0,983.34
ORD_00100981,Educational,4,27.96,0.0,111.84
ORD_00103547,Sportswear,1,183.86,0.47,97.4458
ORD_00101231,Children Books,2,37.61,0.0,75.22
ORD_00100740,Smartphones,4,284.41,0.19,921.4884
ORD_00103322,Bedding,1,340.27,0.0,340.27
ORD_00100802,Magazines,1,34.99,0.0,34.99
ORD_00104087,Gaming Consoles,2,611.9,0.0,1223.8
ORD_00102487,Magazines,1,31.23,0.0,31.23
ORD_00102768,Makeup,1,132.8,0.15,112.88
ORD_00101033,Fiction,1,21.45,0.19,17.3745
ORD_00104595,Accessories,5,19.46,0.0,97.3
ORD_00100162,Headphones,6,1488.9,0.0,8933.4
ORD_00104348,Sportswear,7,183.0,0.09,1165.71
ORD_00103605,Gaming Consoles,2,383.0,0.0,766.0
ORD_00102288,Hair Care,2,39.36,0.0,78.72
ORD_00104015,Skincare,1,99.91,0.0,99.91
ORD_00101765,Water Sports,1,404.19,0.0,404.19
ORD_00103018,Cycling,3,440.0,0.28,950.4
ORD_00104146,Gardening Tools,1,167.7,0.0,167.7
ORD_00102759,Outdoor Gear,1,330.86,0.0,330.86
ORD_00100455,Fiction,2,21.94,0.0,43.88
ORD_00102366,Outdoor Gear,3,466.18,0.07,1300.6422
ORD_00104798,Home Decor,2,287.63,0.45,316.393
ORD_00104779,Womens Dresses,3,182.24,0.0,546.72
ORD_00103107,Personal Care,3,122.44,0.05,348.954
ORD_00104605,Outdoor Gear,5,472.45,0.0,2362.25
ORD_00103269,Educational,2,39.56,0.0,79.12
ORD_00104436,Bedding,3,23.4,0.0,70.2
ORD_00103518,Storage,1,369.93,0.0,369.93
ORD_00103856,Makeup,1,72.62,0.46,39.2148
ORD_00101502,Fiction,2,51.31,0.0,102.62
ORD_00102829,Kitchen Appliances,7,510.11,0.14,3070.8622
ORD_00101256,Fiction,2,34.54,0.1,62.172
ORD_00104721,Skincare,1,63.19,0.0,63.19
ORD_00100944,Mens Shirts,3,297.67,0.0,893.01
ORD_00104756,Smartphones,1,1411.52,0.37,889.2576
ORD_00100303,Headphones,1,760.33,0.06,714.7102
ORD_00104481,Womens Dresses,2,18.32,0.16,30.7776
ORD_00100290,Gaming Consoles,2,1961.06,0.18,3216.1384
ORD_00104925,Makeup,2,146.21,0.45,160.831
ORD_00101109,Educational,4,13.85,0.07,51.522
ORD_00103259,Makeup,8,31.8,0.0,254.4
ORD_00100513,Shoes,4,255.7,0.0,1022.8
ORD_00104073,Hair Care,1,138.95,0.0,138.95
ORD_00101062,Fitness Equipment,8,342.26,0.0,2738.08
ORD_00102711,Accessories,7,132.17,0.0,925.19
ORD_00103789,Gardening Tools,5,570.29,0.0,2851.45
ORD_00102084,Womens Dresses,1,42.54,0.0,42.54
ORD_00101386,Beauty Tools,4,74.35,0.06,279.556
ORD_00101440,Smartphones,1,1717.31,0.0,1717.31
ORD_00104044,Gaming Consoles,1,1774.28,0.0,1774.28
ORD_00104354,Smart Watches,1,1460.98,0.0,1460.98
ORD_00103477,Makeup,4,60.38,0.0,241.52
ORD_00100425,Cycling,1,381.23,0.41,224.9257
ORD_00103481,Womens Dresses,6,198.0,0.0,1188.0
ORD_00104462,Gaming Consoles,1,1208.95,0.0,1208.95
ORD_00104795,Fitness Equipment,2,85.73,0.0,171.46
ORD_00100144,Comics,1,38.72,0.0,38.72
ORD_00103389,Jeans,8,30.6,0.1,220.32
ORD_00102345,Tablets,1,746.53,0.0,746.53
ORD_00100789,Smart Watches,2,1116.06,0.19,1808.0172
ORD_00101024,Comics,2,12.25,0.19,19.845
ORD_00102905,Cycling,1,493.43,0.0,493.43
ORD_00102551,Skincare,2,56.54,0.12,99.5104
ORD_00104794,Beauty Tools,1,120.74,0.42,70.0292
ORD_00100253,Hair Care,5,125.16,0.0,625.8
ORD_00100690,Sportswear,1,126.46,0.15,107.491
ORD_00103232,Furniture,4,63.18,0.0,252.72
ORD_00101819,Home Decor,1,181.88,0.0,181.88
ORD_00100070,Comics,7,21.09,0.19,119.5803
ORD_00103542,Personal Care,2,12.57,0.0,25.14
ORD_00100999,Skincare,1,49.51,0.0,49.51
ORD_00101922,Outdoor Gear,1,336.79,0.0,336.79
ORD_00100003,Sportswear,1,261.86,0.0,261.86
ORD_00101489,Skincare,3,145.84,0.0,437.52
ORD_00100357,Jeans,1,279.92,0.0,279.92
ORD_00103272,Hair Care,2,22.06,0.0,44.12
ORD_00101446,Smart Watches,3,1326.57,0.0,3979.71
ORD_00103529,Beauty Tools,5,137.52,0.06,646.344
ORD_00103148,Makeup,1,21.66,0.0,21.66
ORD_00104816,Fiction,1,42.57,0.0,42.57
ORD_00100616,Shoes,1,23.87,0.0,23.87
ORD_00100492,Beauty Tools,3,79.37,0.0,238.11
ORD_00101510,Tablets,1,893.9,0.0,893.9
ORD_00101846,Non-Fiction,3,20.19,0.0,60.57
ORD_00102568,Furniture,2,82.18,0.3,115.052
ORD_00100869,Non-Fiction,1,29.53,0.19,23.9193
ORD_00104165,Comics,3,40.21,0.0,120.63
ORD_00102382,Storage,2,793.87,0.0,1587.74
ORD_00102238,Makeup,2,60.09,0.0,120.18
ORD_00104569,Fragrances,2,96.43,0.0,192.86
ORD_00104892,Jeans,2,233.99,0.0,467.98
ORD_00101123,Furniture,1,668.47,0.0,668.47
ORD_00102175,Winter Sports,3,309.32,0.0,927.96
ORD_00102617,Fitness Equipment,2,28.49,0.0,56.98
ORD_00100459,Skincare,3,29.62,0.0,88.86
ORD_00100453,Sportswear,4,112.42,0.0,449.68
ORD_00104638,Fitness Equipment,1,282.06,0.0,282.06
ORD_00100732,Sportswear,10,28.74,0.13,250.038
ORD_00104218,Accessories,2,21.31,0.0,42.62
ORD_00103739,Comics,4,31.23,0.0,124.92
ORD_00103501,Water Sports,4,389.21,0.0,1556.84
ORD_00101555,Bedding,2,208.78,0.0,417.56
ORD_00102277,Fiction,2,37.36,0.0,74.72
ORD_00103561,Furniture,2,705.98,0.0,1411.96
ORD_00102896,Fitness Equipment,7,460.01,0.29,2286.2497
ORD_00100242,Fragrances,2,136.16,0.0,272.32
ORD_00102739,Kitchen Appliances,3,257.19,0.0,771.57
ORD_00102023,Hair Care,1,88.99,0.13,77.4213
ORD_00102035,Home Decor,1,547.66,0.0,547.66
ORD_00103762,Smartphones,1,1244.73,0.0,1244.73
ORD_00103408,Children Books,1,56.49,0.12,49.7112
ORD_00101369,Smartphones,7,197.43,0.12,1216.1688
ORD_00101971,Home Decor,1,326.62,0.17,271.0946
ORD_00103847,Skincare,6,104.94,0.0,629.64
ORD_00101319,Water Sports,6,358.71,0.0,2152.26
ORD_00103636,Educational,2,9.22,0.0,18.44
ORD_00103629,Laptops,3,916.74,0.35,1787.643
ORD_00101767,Hair Care,1,28.16,0.0,28.16
ORD_00104734,Team Sports,2,196.07,0.06,368.6116
ORD_00101914,Smart Watches,4,481.42,0.06,1810.1392
ORD_00102836,Non-Fiction,2,24.34,0.0,48.68
ORD_00103537,Water Sports,2,111.75,0.0,223.5
ORD_00102383,Hair Care,4,23.63,0.0,94.52
ORD_00103980,Womens Dresses,4,104.76,0.0,419.04
ORD_00102332,Fiction,4,44.89,0.0,179.56
ORD_00100154,Gardening Tools,3,231.25,0.0,693.75
ORD_00101873,Non-Fiction,3,29.38,0.12,77.5632
ORD_00100557,Educational,2,38.16,0.0,76.32
ORD_00103220,Smartphones,1,91.02,0.0,91.02
ORD_00101523,Water Sports,2,189.6,0.0,379.2
ORD_00103741,Fragrances,2,79.49,0.0,158.98
ORD_00103999,Womens Dresses,5,44.78,0.0,223.9
ORD_00102553,Storage,1,97.61,0.0,97.61
ORD_00100959,Makeup,1,67.77,0.0,67.77
ORD_00104369,Children Books,1,38.72,0.0,38.72
ORD_00104054,Beauty Tools,3,117.86,0.19,286.3998
ORD_00103378,Comics,4,37.76,0.0,151.04
ORD_00103273,Tablets,2,1030.43,0.0,2060.86
ORD_00103431,Educational,6,12.04,0.19,58.5144
ORD_00100952,Fragrances,3,38.35,0.0,115.05
ORD_00102846,Personal Care,3,93.12,0.32,189.9648
ORD_00102843,Bedding,2,731.19,0.0,1462.38
ORD_00104945,Makeup,3,21.8,0.0,65.4
ORD_00103588,Gaming Consoles,9,1552.35,0.11,12434.3235
ORD_00100176,Non-Fiction,3,16.47,0.11,43.9749
ORD_00101576,Jeans,3,136.87,0.0,410.61
ORD_00102618,Fragrances,3,102.59,0.0,307.77
ORD_00101878,Team Sports,1,187.5,0.11,166.875
ORD_00101699,Personal Care,1,90.74,0.0,90.74
ORD_00101321,Headphones,3,1306.09,0.0,3918.27
ORD_00103657,Bedding,1,791.69,0.33,530.4323
ORD_00102432,Cycling,1,326.93,0.0,326.93
ORD_00101736,Educational,2,44.38,0.0,88.76
ORD_00104318,Non-Fiction,4,31.77,0.0,127.08
ORD_00101044,Outdoor Gear,4,205.7,0.44,460.768
ORD_00101124,Gaming Consoles,2,274.12,0.45,301.532
ORD_00103825,Makeup,1,30.64,0.0,30.64
ORD_00100798,Water Sports,1,62.72,0.0,62.72
ORD_00103895,Outdoor Gear,2,129.18,0.17,214.4388
ORD_00104562,Gardening Tools,1,770.17,0.0,770.17
ORD_00101079,Womens Dresses,2,228.42,0.0,456.84
ORD_00102431,Accessories,1,110.41,0.0,110.41
ORD_00102655,Tablets,1,1249.39,0.0,1249.39
ORD_00101121,Hair Care,2,149.36,0.0,298.72
ORD_00100874,Kitchen Appliances,3,126.95,0.42,220.893
ORD_00100255,Magazines,2,29.75,0.0,59.5
ORD_00102766,Womens Dresses,3,241.58,0.11,645.0186
ORD_00101090,Accessories,1,75.6,0.0,75.6
ORD_00104315,Hair Care,3,41.01,0.14,105.8058
ORD_00100300,Sportswear,1,94.4,0.0,94.4
ORD_00102178,Team Sports,1,322.18,0.0,322.18
ORD_00101456,Gaming Consoles,3,1935.35,0.45,3193.3275
ORD_00104518,Cycling,1,426.91,0.0,426.91
ORD_00102579,Personal Care,2,41.61,0.0,83.22
ORD_00104644,Beauty Tools,2,41.01,0.0,82.02
ORD_00100979,Fitness Equipment,2,398.18,0.0,796.36
ORD_00103659,Children Books,2,57.34,0.0,114.68
ORD_00104800,Skincare,1,118.15,0.14,101.609
ORD_00103849,Personal Care,1,48.82,0.0,48.82
ORD_00103997,Comics,1,22.2,0.11,19.758
ORD_00104308,Smartphones,6,240.53,0.1,1298.862
ORD_00103966,Smartphones,2,707.54,0.14,1216.9688
ORD_00103003,Sportswear,2,35.78,0.0,71.56
ORD_00104444,Gardening Tools,1,97.74,0.12,86.0112
ORD_00100009,Sportswear,2,98.0,0.0,196.0
ORD_00102480,Kitchen Appliances,2,179.17,0.0,358.34
ORD_00103283,Outdoor Gear,3,291.06,0.0,873.18
ORD_00101201,Outdoor Gear,2,172.83,0.0,345.66
ORD_00100368,Sportswear,1,247.73,0.0,247.73
ORD_00100423,Cycling,1,498.52,0.09,453.6532
ORD_00100823,Winter Sports,1,417.38,0.0,417.38
ORD_00101284,Smart Watches,4,1861.99,0.0,7447.96
ORD_00103183,Furniture,1,148.13,0.0,148.13
ORD_00102456,Personal Care,2,37.36,0.0,74.72
ORD_00101672,Makeup,2,110.3,0.0,220.6
ORD_00103474,Makeup,5,12.82,0.07,59.613
ORD_00103385,Fragrances,1,131.8,0.0,131.8
ORD_00104914,Personal Care,3,102.58,0.13,267.7338
ORD_00104585,Laptops,1,1718.05,0.08,1580.606
ORD_00102935,Sportswear,1,82.47,0.0,82.47
ORD_00101204,Accessories,8,144.39,0.48,600.6624
ORD_00102481,Skincare,1,114.81,0.17,95.2923
ORD_00103472,Comics,2,47.69,0.0,95.38
ORD_00102750,Personal Care,2,17.16,0.0,34.32
ORD_00100199,Storage,3,608.54,0.0,1825.62
ORD_00102052,Team Sports,1,340.32,0.0,340.32
ORD_00101007,Cycling,2,220.27,0.18,361.2428
ORD_00103390,Beauty Tools,1,77.47,0.0,77.47
ORD_00101100,Skincare,7,25.5,0.15,151.725
ORD_00104480,Shoes,1,163.06,0.0,163.06
ORD_00100587,Smart Watches,2,1102.97,0.0,2205.94
ORD_00104067,Personal Care,3,18.9,0.39,34.587
ORD_00104047,Laptops,2,1815.38,0.13,3158.7612
ORD_00103610,Non-Fiction,6,20.73,0.09,113.1858
ORD_00102532,Bedding,3,48.64,0.13,126.9504
ORD_00100600,Team Sports,3,36.68,0.27,80.3292
ORD_00103837,Smart Watches,2,1176.86,0.0,2353.72
ORD_00103954,Gardening Tools,1,403.93,0.0,403.93
ORD_00103776,Laptops,3,956.47,0.15,2438.9985
ORD_00103137,Shoes,2,201.03,0.16,337.7304
ORD_00102386,Kitchen Appliances,1,658.72,0.0,658.72
ORD_00104203,Womens Dresses,1,83.83,0.0,83.83
ORD_00101245,Outdoor Gear,1,121.53,0.17,100.8699
ORD_00102639,Children Books,6,25.84,0.0,155.04
ORD_00104377,Non-Fiction,6,52.44,0.0,314.64
ORD_00104985,Jeans,1,293.18,0.0,293.18
ORD_00100407,Fiction,4,34.98,0.12,123.1296
ORD_00100103,Skincare,1,102.89,0.16,86.4276
ORD_00103924,Hair Care,1,11.91,0.0,11.91
ORD_00104045,Team Sports,4,235.58,0.0,942.32
ORD_00100591,Laptops,2,1867.45,0.0,3734.9
ORD_00102246,Hair Care,2,121.47,0.0,242.94
ORD_00101474,Magazines,1,56.51,0.0,56.51
ORD_00103800,Hair Care,3,34.74,0.0,104.22
ORD_00104524,Personal Care,6,82.34,0.06,464.3976
ORD_00101509,Team Sports,1,397.29,0.0,397.29
ORD_00103049,Gardening Tools,1,702.03,0.0,702.03
ORD_00101413,Smart Watches,3,236.03,0.0,708.09
ORD_00103969,Womens Dresses,1,150.48,0.11,133.9272
ORD_00103356,Accessories,3,249.77,0.13,651.8997
ORD_00100792,Gaming Consoles,8,316.06,0.1,2275.632
ORD_00102291,Home Decor,3,617.37,0.0,1852.11
ORD_00102192,Non-Fiction,4,37.01,0.0,148.04
ORD_00102645,Hair Care,1,35.8,0.4,21.48
ORD_00100863,Accessories,2,299.06,0.0,598.12
ORD_00100870,Headphones,4,1480.55,0.0,5922.2
ORD_00103652,Beauty Tools,1,137.92,0.09,125.5072
ORD_00103159,Bedding,2,42.85,0.0,85.7
ORD_00101643,Skincare,1,122.5,0.0,122.5
ORD_00100508,Tablets,1,1157.49,0.0,1157.49
ORD_00104420,Mens Shirts,2,258.28,0.1,464.904
